1978/06 01N 134E       1      10.00
1978/06 01N 135E       1       5.00
1978/06 01N 136E       5      75.00
1978/06 01N 137E      11     320.00
1978/06 01N 138E       3      29.00
1978/06 01N 139E       4      27.00
1978/06 01N 140E       2      18.00
1978/06 02N 132E       3      54.00
1978/06 02N 133E       3      39.00
1978/06 02N 136E       2      24.00
1978/06 02N 137E       7      58.50
1978/06 02N 138E      19     183.00
1978/06 02N 139E       7      49.00
1978/06 02N 140E       1       8.00
1978/06 03N 138E       5      35.00
1978/06 04N 135E       1      20.00
1978/06 04N 136E       1      23.00
1978/06 04N 168E       2      25.00
1978/06 04N 169E       1      25.00
1978/06 05N 134E       2       4.00
1978/06 05N 135E       2      30.00
1978/06 05N 136E       1      10.00
1978/06 05N 137E       3      22.00
1978/06 05N 157E       1       5.00
1978/06 05N 169E       1      15.00
1978/06 06N 135E       3      29.00
1978/06 06N 136E       2      21.00
1978/06 06N 137E      10     204.00
1978/06 06N 138E       4      85.00
1978/06 07N 135E      19     305.00
1978/06 07N 136E       4      36.00
1978/06 07N 138E       2      22.00
1978/06 07N 139E       1      26.00
1978/06 08N 135E      21     317.50
1978/06 08N 136E       4      38.00
1978/06 08N 137E       1      12.00
1978/06 09N 135E       1       9.00
1978/07 01N 135E       2      70.00
1978/07 01N 136E       1       8.00
1978/07 02N 134E       2      38.00
1978/07 02N 135E       8     158.00
1978/07 02N 136E       7     145.00
1978/07 02N 138E       4     107.50
1978/07 02N 139E       4     103.00
1978/07 03N 133E       1      12.00
1978/07 03N 135E       4      30.00
1978/07 03N 138E       5      47.00
1978/07 03N 139E      10      83.50
1978/07 03N 140E       1       5.00
1978/07 04N 133E       1       9.00
1978/07 04N 134E       2      22.00
1978/07 04N 135E       1      15.00
1978/07 04N 138E       8      68.50
1978/07 04N 139E      16     324.00
1978/07 04N 140E       4      53.00
1978/07 04N 168E       1       5.00
1978/07 04N 169E       1        .00
1978/07 05N 138E       6     105.00
1978/07 05N 139E       6      44.00
1978/07 05N 140E       5      46.60
1978/07 05N 141E       4      91.00
1978/07 05N 142E       1      30.00
1978/07 05N 168E       2      17.00
1978/07 06N 137E       3      81.00
1978/07 06N 138E       3      98.50
1978/07 06N 139E      14     285.50
1978/07 06N 140E       4      27.00
1978/07 06N 141E       2      30.00
1978/07 07N 138E       5      55.00
1978/07 07N 139E       4      71.00
1978/07 07N 140E       3      43.00
1978/07 07N 141E       2      10.00
1978/07 07N 173E       1        .00
1978/07 08N 140E       1      35.00
1978/08 00N 139E       2       2.00
1978/08 00N 140E       2      39.00
1978/08 00N 141E       2      50.00
1978/08 00N 142E       2      64.00
1978/08 01N 139E       2      93.00
1978/08 01N 140E       4     108.00
1978/08 01N 141E       4      72.00
1978/08 01S 142E       2       3.00
1978/08 01S 143E       1       6.00
1978/08 02N 137E       1       3.50
1978/08 02N 139E       1      50.00
1978/08 02N 140E       4      46.00
1978/08 02N 141E       1       9.00
1978/08 02N 145E       2      39.00
1978/08 02N 146E       5     137.00
1978/08 02N 147E       5      83.00
1978/08 02N 148E       5      93.00
1978/08 02S 139E       1        .00
1978/08 03N 136E       1      77.00
1978/08 03N 137E       2      15.00
1978/08 03N 139E       2      28.00
1978/08 03N 140E      11     120.60
1978/08 03N 141E       6     220.00
1978/08 03N 142E       4      74.00
1978/08 03N 143E       2      35.00
1978/08 03N 144E       2      65.00
1978/08 03N 145E       2      90.00
1978/08 03N 148E       1      14.00
1978/08 03N 156E       2      70.00
1978/08 04N 137E       1        .00
1978/08 04N 139E       6      80.00
1978/08 04N 140E      16     148.00
1978/08 04N 141E      18     220.00
1978/08 04N 142E       3      22.00
1978/08 04N 143E       3      50.00
1978/08 04N 144E       4      75.00
1978/08 04N 145E       2       2.00
1978/08 04N 148E       1      80.00
1978/08 04N 156E       2       2.00
1978/08 04N 157E       1        .00
1978/08 05N 138E       1      20.00
1978/08 05N 140E       8      55.00
1978/08 05N 141E       6      35.50
1978/08 05N 142E       3       9.00
1978/08 05N 143E       4      43.00
1978/08 05N 144E       4      44.00
1978/08 06N 134E       1      12.00
1978/08 06N 139E       2      18.00
1978/08 06N 142E       3      22.00
1978/08 06N 144E       1      13.00
1978/08 07N 135E       1      15.00
1978/08 07N 136E       4      99.00
1978/09 00N 134E       3      29.00
1978/09 00N 135E       2      10.00
1978/09 00N 136E       1       7.00
1978/09 00N 137E       6      43.00
1978/09 00N 138E       6     204.50
1978/09 00N 139E       3      79.50
1978/09 00N 140E       2      16.00
1978/09 01N 135E       2      16.00
1978/09 01N 136E       2      49.00
1978/09 01N 137E       6     189.50
1978/09 01N 138E       4     130.00
1978/09 01N 140E       6     130.00
1978/09 01N 141E       1      10.00
1978/09 01N 145E       1       8.50
1978/09 01S 136E       1      18.00
1978/09 01S 138E       4      53.00
1978/09 01S 139E       1      10.00
1978/09 02N 135E       2      30.00
1978/09 02N 136E       1       8.00
1978/09 02N 137E       1      17.00
1978/09 02N 138E       3      39.00
1978/09 02N 139E      12     174.00
1978/09 02N 140E      10     188.00
1978/09 02N 141E       2      34.00
1978/09 02N 144E       1      13.00
1978/09 02N 147E       2      17.00
1978/09 03N 134E       1      10.00
1978/09 03N 137E       1      23.00
1978/09 03N 138E       5      91.00
1978/09 03N 139E       1       8.00
1978/09 03N 140E       3       8.00
1978/09 03N 141E      10     327.00
1978/09 03N 142E       4      55.00
1978/09 03N 143E       2      30.00
1978/09 03N 144E       1      12.00
1978/09 03N 145E       2      30.00
1978/09 03N 146E       3      35.00
1978/09 03N 147E       2      76.00
1978/09 03N 148E       1      14.00
1978/09 03N 149E       1       6.00
1978/09 04N 137E       1       6.00
1978/09 04N 138E       3      65.50
1978/09 04N 139E       2       1.00
1978/09 04N 140E       1       5.00
1978/09 04N 142E       1      11.00
1978/09 04N 143E       5      52.00
1978/09 04N 144E       6      59.00
1978/09 04N 145E       3      30.00
1978/09 04N 148E       1      22.90
1978/09 04N 149E       3      22.20
1978/09 04N 151E       1       7.50
1978/09 05N 139E       1      12.00
1978/09 05N 144E       1       2.00
1978/09 06N 138E       1       3.00
1978/10 00N 133E       1       5.00
1978/10 00N 137E       2      32.00
1978/10 00N 138E       1      75.00
1978/10 00N 140E       2      13.00
1978/10 01N 136E       3      24.00
1978/10 01N 137E       5      44.00
1978/10 01N 138E       1      27.00
1978/10 01N 139E       2       5.00
1978/10 01N 140E       1       1.00
1978/10 01N 141E       2      10.00
1978/10 01N 142E       8     142.00
1978/10 01S 140E       3      92.00
1978/10 02N 136E       5      54.00
1978/10 02N 137E       3      81.00
1978/10 02N 138E       1      32.00
1978/10 02N 139E       3      95.00
1978/10 02N 140E       7      44.50
1978/10 02N 141E       4      72.00
1978/10 02N 142E      10      85.00
1978/10 02N 143E       7      97.00
1978/10 02N 144E      10     143.50
1978/10 02N 145E       4      70.00
1978/10 02N 146E       2       7.00
1978/10 02N 147E       1      23.00
1978/10 02N 149E       1      16.00
1978/10 03N 136E       1      83.00
1978/10 03N 138E       1      12.00
1978/10 03N 139E       1       7.50
1978/10 03N 141E       3      18.00
1978/10 03N 142E       2      30.00
1978/10 03N 143E       2      38.00
1978/10 03N 144E       5      65.00
1978/10 03N 145E       8      66.00
1978/10 03N 146E       7     124.00
1978/10 03N 147E       1       8.00
1978/10 03N 148E       1       8.00
1978/10 04N 137E       1      17.00
1978/10 04N 139E       3      41.00
1978/10 04N 140E       2       1.00
1978/10 04N 145E       2      17.00
1978/10 04N 146E       2        .00
1978/10 04N 147E       4      23.50
1978/10 04N 148E       2      10.00
1978/10 05N 141E       1      31.00
1978/10 05N 143E       1       2.00
1978/10 05N 147E       1        .00
1978/10 16S 146E       1        .00
1978/11 00N 136E       1      10.00
1978/11 00N 137E       4      59.00
1978/11 00N 138E       5      83.50
1978/11 01N 137E       1       8.00
1978/11 01N 138E       1      30.00
1978/11 01N 139E       4     115.00
1978/11 01N 140E       3      55.00
1978/11 02N 138E       3      39.00
1978/11 02N 139E       6      44.50
1978/11 03N 136E       1       1.00
1978/11 03N 141E       3      50.00
1978/11 03N 144E       1        .00
1978/11 04N 136E       1      10.00
1978/11 04N 139E       3      42.00
1978/11 04N 140E       7     120.00
1978/11 04N 142E       8     241.00
1978/11 04N 143E       3     102.00
1978/11 04N 144E       3      28.00
1978/11 04N 145E       1        .00
1978/11 04N 146E       1       8.00
1978/11 04N 147E       1        .00
1978/11 05N 142E       3      68.00
1978/11 05N 143E       6      63.00
1978/11 05N 144E      17     242.00
1978/11 05N 145E       2      11.00
1978/11 06N 138E       1       5.00
1978/11 06N 139E       1       3.00
1978/11 15S 146E       4        .30
1978/12 00N 138E       1        .00
1978/12 00N 139E       5     135.00
1978/12 00N 140E       7      67.00
1978/12 00N 141E      16     368.00
1978/12 00N 142E      20     587.00
1978/12 00N 143E       7     112.00
1978/12 01N 138E       2        .00
1978/12 01N 139E       3      49.00
1978/12 01N 140E       4     105.00
1978/12 01N 141E       5     115.00
1978/12 01N 142E       8     331.00
1978/12 01N 143E      11     419.00
1978/12 01N 144E       1       6.00
1978/12 01S 139E       2      92.00
1978/12 01S 140E       2       8.00
1978/12 01S 141E       2        .00
1978/12 01S 142E       4      31.00
1978/12 02N 140E       2      30.00
1978/12 02N 142E       3      58.00
1978/12 02N 143E       1      14.00
1978/12 03N 138E       1      47.00
1978/12 03N 139E      13     311.00
1978/12 03N 140E       1      68.00
1978/12 03N 142E       1        .00
1978/12 03N 153E       1        .00
1978/12 04N 139E       1        .00
1978/12 04N 141E       1        .00
1978/12 05N 167E       3        .00
1979/01 00N 138E      14     359.00
1979/01 00N 139E      10     231.30
1979/01 00N 140E      20     546.00
1979/01 00N 141E      12     211.00
1979/01 00N 142E       5      73.00
1979/01 00N 146E       1       3.00
1979/01 01N 139E       7      84.00
1979/01 01N 140E       6      75.00
1979/01 01N 141E       4     114.00
1979/01 01N 142E       4      65.00
1979/01 01S 138E       7     184.00
1979/01 01S 139E       5      36.50
1979/01 01S 140E       5     107.50
1979/01 01S 141E       3      75.50
1979/01 01S 142E       3       4.00
1979/01 01S 143E       1       5.00
1979/01 01S 146E       1       3.00
1979/01 02N 140E       1        .00
1979/01 02N 141E      10     366.50
1979/01 02N 142E       6      87.00
1979/01 02N 143E       1      34.00
1979/01 02N 146E       1        .00
1979/01 02S 138E       1      15.00
1979/01 02S 139E       1       3.00
1979/01 03N 139E       2      21.00
1979/01 03N 142E       1      40.00
1979/01 03N 143E       6     101.00
1979/01 04N 140E       1       6.00
1979/01 05N 140E       1      24.00
1979/02 00N 130E       1      48.00
1979/02 00N 131E       1      45.00
1979/02 00N 132E       3      87.00
1979/02 00N 133E       2      53.00
1979/02 00N 134E       2      30.00
1979/02 00N 137E       2      15.00
1979/02 01N 130E       1      32.00
1979/02 01N 131E       1     110.00
1979/02 01N 132E       9     309.00
1979/02 01N 133E      15     447.00
1979/02 01N 134E      21     430.00
1979/02 01N 135E       9     200.60
1979/02 01N 136E      11     212.00
1979/02 01N 137E       6      46.00
1979/02 01N 138E       1        .00
1979/02 02N 138E       1      10.00
1979/02 02N 139E       1       4.00
1979/02 02N 140E       1      15.00
1979/02 06N 135E       1      43.00
1979/02 07N 138E       1      20.00
1979/03 00N 131E       2      26.00
1979/03 00N 132E       2      32.00
1979/03 00N 133E       4      98.00
1979/03 00N 134E       1      20.00
1979/03 00N 135E      11     139.00
1979/03 00N 136E       9     139.00
1979/03 00N 137E       4      40.00
1979/03 00N 138E       8     175.00
1979/03 00N 139E       3      69.00
1979/03 01N 130E       2      35.00
1979/03 01N 131E       1      13.50
1979/03 01N 132E       4      64.00
1979/03 01N 133E       9     120.50
1979/03 01N 134E       1       5.50
1979/03 01N 136E       3      27.00
1979/03 01N 137E       8     120.00
1979/03 01N 138E       2      23.00
1979/03 01S 136E       4      61.00
1979/03 01S 137E       2      14.00
1979/03 01S 138E      10     204.00
1979/03 01S 139E       7     146.00
1979/03 01S 140E       2      60.00
1979/03 02N 131E       4      43.00
1979/03 02N 132E       7     201.00
1979/03 02N 133E       3      42.00
1979/03 02N 134E       2      14.50
1979/03 02N 137E       6      57.00
1979/03 02N 138E       2       2.00
1979/03 02N 140E       2      14.00
1979/03 02N 142E       3      49.00
1979/03 02N 143E       1      35.00
1979/03 03N 132E       1      14.00
1979/03 03N 133E       1      19.00
1979/03 03N 134E       1       3.00
1979/03 03N 137E       1      14.00
1979/03 03N 138E       3      24.00
1979/03 03N 144E       1       2.00
1979/03 04N 137E       1      12.00
1979/03 04N 138E       1       5.00
1979/03 04N 141E       1       5.00
1979/03 05N 138E       2       5.00
1979/03 06N 138E       1      14.00
1979/04 00N 133E       2      24.00
1979/04 00N 134E       2      30.00
1979/04 00N 135E       5      67.00
1979/04 00N 136E       9     119.00
1979/04 00N 137E       1      10.00
1979/04 00N 140E       2      37.00
1979/04 01N 132E       5     106.00
1979/04 01N 133E       4     112.00
1979/04 01N 134E       8     154.00
1979/04 01N 135E      11     112.00
1979/04 01N 136E       4      44.00
1979/04 01N 140E       1      21.00
1979/04 01S 136E       5     112.00
1979/04 01S 137E       2      18.00
1979/04 01S 138E       1       2.00
1979/04 02N 131E       3      43.00
1979/04 02N 132E       1      25.00
1979/04 02N 133E       3      24.00
1979/04 02N 134E       9      94.00
1979/04 02N 136E       1      10.00
1979/04 02N 137E       1       3.00
1979/04 02N 140E       4     139.00
1979/04 02N 141E       3      68.00
1979/04 02S 138E       2       4.00
1979/04 03N 136E       1       8.00
