1984/01 20S 178E       2       4.50
1984/02 15S 180W       1       1.00
1984/02 16S 177E       1       1.50
1984/02 16S 179E      41     190.40
1984/02 16S 179W       1       4.00
1984/02 16S 180W       6      28.00
1984/02 17S 179E      13      46.20
1984/02 17S 179W       3      16.40
1984/02 17S 180W       5      16.60
1984/02 18S 179E       3      10.00
1984/02 18S 179W       4      15.40
1984/02 18S 180W      11      70.50
1984/02 19S 177E      10      27.40
1984/02 19S 178E       3       6.40
1984/02 19S 179E      12      56.80
1984/02 19S 179W       7      31.90
1984/02 20S 180W       1        .00
1984/03 15S 179E       2       8.00
1984/03 15S 180W       2       4.00
1984/03 16S 179E       5       7.40
1984/03 16S 180W       3       8.00
1984/03 17S 179E      27      92.60
1984/03 17S 179W      18      79.30
1984/03 17S 180W      24      65.30
1984/03 18S 179E      19      42.60
1984/03 18S 179W      16      76.60
1984/03 18S 180W      15      62.10
1984/03 19S 178E       1       1.00
1984/03 19S 179E       5      18.80
1984/03 19S 179W       1       6.00
1984/03 19S 180W       7      17.20
1984/04 16S 179E       4      14.90
1984/04 16S 180W       2       2.50
1984/04 17S 179E      10       9.00
1984/04 17S 179W      26     102.50
1984/04 17S 180W      13      27.90
1984/04 18S 177E       1        .00
1984/04 18S 179E       8      18.70
1984/04 18S 179W      10      41.00
1984/04 18S 180W      17      25.60
1984/04 19S 177E       8      28.00
1984/04 19S 178E       1        .40
1984/04 19S 179E       2       1.80
1984/04 19S 179W      11      34.40
1984/04 20S 178E       1        .00
1984/04 21S 178W       1       2.90
1984/05 16S 178E       3       5.00
1984/05 16S 179E       9      25.50
1984/05 16S 180W      12      48.50
1984/05 17S 178E      17      40.20
1984/05 17S 179E       7      11.80
1984/05 17S 179W       8      35.50
1984/05 17S 180W       1       2.10
1984/05 18S 176E       9      17.20
1984/05 18S 177E       1        .00
1984/05 18S 179E       4       4.20
1984/05 18S 179W       3      16.40
1984/05 18S 180W       5      22.00
1984/05 19S 177E      18      31.00
1984/05 20S 177E       2        .00
1984/06 15S 180W       1       5.70
1984/06 16S 179E       6      10.40
1984/06 16S 180W       1       4.00
1984/06 17S 178E      39     125.50
1984/06 17S 179E      26      66.60
1984/06 17S 179W       5      16.40
1984/06 17S 180W       2        .40
1984/06 18S 179E       6       7.70
1984/06 18S 179W       3      21.50
1984/06 18S 180W       2       5.50
1984/06 19S 177E      12      28.20
1984/07 16S 179E       3       5.40
1984/07 17S 178E      48     129.70
1984/07 17S 179E       9       9.80
1984/07 18S 176E       3       6.20
1984/07 19S 177E      15      28.80
1984/07 19S 178E       2       2.00
1984/08 17S 178E      12      23.00
1984/10 18S 178E       5        .30
1984/10 18S 179E       1        .80
1984/10 18S 180W       4       5.80
1984/10 19S 178E       1        .00
1984/11 16S 179E       1       1.90
1984/11 17S 178E       2       3.90
1984/11 17S 179E       2       2.50
1984/11 18S 180W       1       1.50
1984/12 17S 179W      10      17.20
1984/12 17S 180W       1       1.40
1984/12 18S 179E       2        .10
1984/12 18S 179W      10      16.10
1984/12 18S 180W       9      14.50
1984/12 19S 178E       6      10.10
1984/12 19S 179E       2       2.20
1984/12 19S 180W       2        .00
1984/12 20S 177E      12      47.00
