1981/09 07S 150E      19      56.15
1981/09 07S 151E       7       4.78
1981/09 08S 148E      12      77.11
1981/09 08S 149E      30     106.07
1981/09 08S 150E       9      23.20
1981/10 02S 149E      37     121.18
1981/10 02S 150E      72     296.96
1981/10 02S 151E       7      14.35
1981/10 03S 149E      70     238.08
1981/10 03S 150E     106     351.17
1981/10 03S 151E       4      10.03
1981/10 04S 149E       7      17.48
1981/10 04S 150E      72     227.39
1981/10 04S 151E      55     133.15
1981/10 05S 149E       6       6.70
1981/10 05S 150E      68     273.51
1981/10 05S 151E     100     304.01
1981/10 06S 148E       2       2.00
1981/10 06S 149E      17      80.60
1981/10 06S 150E       2       8.95
1981/10 06S 151E       1      12.00
1981/10 07S 148E      69     203.15
1981/10 07S 149E      80     222.65
1981/10 07S 150E      14      50.24
1981/10 08S 148E       4       5.92
1981/10 08S 149E       8      19.52
1981/10 08S 150E       1      10.08
1981/11 02S 150E      16      41.28
1981/11 03S 149E       4      19.18
1981/11 03S 150E      18      44.74
1981/11 04S 151E      33      90.37
1981/11 05S 149E      22     140.79
1981/11 05S 150E       4      22.01
1981/11 05S 151E      55     130.87
1981/11 06S 149E      32     143.41
1981/11 06S 150E       5      12.76
1981/11 07S 149E       1       2.00
1981/11 07S 150E      64     206.04
1981/11 08S 149E       1       6.48
1981/11 08S 150E      23      79.21
1981/12 04S 151E      21      44.90
1981/12 05S 151E      19      40.31
1981/12 07S 150E      60     194.04
1981/12 08S 150E      96     344.67
1981/12 10S 150E       2       6.45
1984/10 02S 149E       6      16.35
1984/10 02S 150E       4       1.48
1984/10 02S 151E       6       2.23
1984/10 03S 147E       1       1.50
1984/10 03S 148E       2        .00
1984/10 03S 149E       6       6.25
1984/10 03S 150E       7      28.26
1984/10 03S 151E       7      10.54
1984/10 04S 149E      35      99.70
1984/10 04S 150E      69     247.90
1984/10 04S 151E      41      91.03
1984/10 05S 148E       2      12.10
1984/10 05S 149E       1        .00
1984/10 05S 150E      14      46.56
1984/10 05S 151E       8       2.50
1984/10 06S 150E       1        .49
1984/11 02S 151E       1        .00
1984/11 03S 148E       1        .00
1984/11 03S 149E       1        .00
1984/11 03S 151E       1        .00
1984/11 04S 149E       3       6.00
1984/11 04S 150E       3        .28
1984/11 04S 151E       8       2.67
1984/11 05S 149E       3       2.23
1984/11 05S 150E       7       4.81
1984/11 05S 151E       7       1.47
1984/11 05S 152E       1       1.50
1984/11 06S 148E       1       2.00
1984/11 06S 149E       1        .00
1984/11 06S 150E       1        .00
1984/11 06S 151E       2       6.82
1984/11 07S 148E      43     148.48
1984/11 07S 149E      33     114.34
1984/11 07S 150E      16      62.19
1984/11 07S 151E       1       9.10
1984/11 08S 147E       2        .00
1984/11 08S 148E      35     146.83
1984/11 08S 149E      25      94.40
1984/11 08S 150E       9      29.91
1984/11 09S 148E       1       2.00
1984/12 07S 148E       4       4.88
1984/12 07S 149E       6      16.48
1984/12 07S 150E       1       1.29
1984/12 08S 148E       3      15.28
1984/12 08S 149E       4      11.24
1984/12 08S 150E       2       3.78
